platform,komentar,timestamp,komentar_clean
YouTube,"harus bayar 30 hari bang, kita harus ikut perjanjian kontrak sewa",2026-04-18 13:13:52,bayar hari bang harus ikut janji kontrak sewa
YouTube,ketika kejaksaan diisi orang tololllllll,2026-04-18 13:13:52,jaksa isi orang tololllllll
YouTube,jaksa aja yg ngerjain kerjaan itu!!!,2026-04-18 13:13:52,jaksa aja yg ngerjain kerja
YouTube,Bayar 12 hari di geplak kepalanya sama yg punya ,2026-04-18 13:13:52,bayar hari geplak kepala sama yg punya
YouTube,Video tanpa ide jadi video random,2026-04-18 13:13:52,video ide jadi video random
YouTube,Astaghfirullah Haladzim masih banyak koruptor yang merugikan negara miliaran bahkan triliunan...kok malah ngurusin yg belum pasti,2026-04-18 13:13:52,astaghfirullah haladzim banyak koruptor rugi negara miliar bahkan triliunankok malah ngurusin yg pasti
YouTube,"Korupsi pejabat tuh.... Yng kekeh dilindungi, yng korup triliunan aja hukumnya gak jelas... Sadar diri dong pemegang hukum...",2026-04-18 13:13:52,korupsi jabat tuh yng kekeh lindung yng korup triliun aja hukum gak jelas sadar diri dong pegang hukum
YouTube,Dibuatkan kontrak nya dg penyewa brp lama bisa diperpanjang tak krn berurusan dg uang negara berarti berurusan dg aturannya,2026-04-18 13:13:52,buat kontrak nya dg sewa brp lama panjang tak krn urus dg uang negara arti urus dg atur
YouTube,Perekrutan jaksa perlu lebih KREATIF lagi..supaya jangan otak NOL,2026-04-18 13:13:52,rekrut jaksa perlu lebih kreatif lagisupaya jangan otak nol
YouTube,itu pejabat perjalanan dinas nginep hotal sewa full sehari 24jam padahal di hotel tidur paling cuma 10jam harus di tangkap semua donk,2026-04-18 13:13:52,jabat jalan dinas nginep hotal sewa full hari jam padahal hotel tidur paling cuma jam di tangkap semua donk
YouTube, awas bang jgn bayar penuh sebelum kena jaksa ini,2026-04-18 13:13:52,awas bang jgn bayar penuh kena jaksa
YouTube,Harusnya balik lagi ke kontraknya gmn sih,2026-04-18 13:13:52,harus balik ke kontrak gmn sih
YouTube,"Jaksa lagi di goreng , kena mental gak tuh sama netizen SE Indonesia ",2026-04-18 13:13:52,jaksa di goreng kena mental gak tuh sama netizen se indonesia
YouTube,"Kasus ngawur, tapi ngawurnya kebangetan.",2026-04-18 13:13:52,kasus ngawur ngawurnya banget
YouTube,"Presenter koplak, auto bikin kesel JPU se Indonesia. ",2026-04-18 13:13:52,presenter koplak auto bikin kesel jpu se indonesia
YouTube,Saya juga bingung ngekost 1 bulan tapi cuman di tinggali 1 mmg sekali.... Apakah sy harus bayar 1 buka atau Setian sy hadir.... Sy bisa laporin Bu kost nya ya ,2026-04-18 13:13:52,juga bingung ngekost bulan cuman tinggal mmg sekali sy bayar buka seti sy hadir sy laporin bu kost nya
YouTube,Mereka itu satu lumbung kawan  Tau sendiri lah ya,2026-04-18 13:13:52,itu satu lumbung kawan tau sendiri lah
YouTube,"Kerjaan selesai lebih cepat dan hasilnya bagus harusnya d aprisiate, beda kalau kerjaannya tidak selesai dan terlambat dari waktu yg d janjikan",2026-04-18 13:13:52,kerja selesai lebih cepat hasil bagus harus d aprisiate beda kalau kerja selesai lambat waktu yg d janji
YouTube,Kalau Ide itu gratis berarti DPR juga ga perlu anggaran donk... Kan Ide buat UU atau peraturan ga perlu karena gratis....,2026-04-18 13:13:52,kalau ide gratis arti dpr ga perlu anggar donk kan ide buat uu atur ga perlu gratis
YouTube,"Dewan dan pejabatnya bacotnya pada demokrasi, tapi dikit dikit mo ngapa ngapa rakyatnya pada takut kena pasal",2026-04-18 13:13:52,dewan jabat bacot demokrasi dikit dikit mo ngapa ngapa rakyat takut kena pasal
YouTube,Yang bermasalah itu bagai mana proyek itu bisa di acc  sistem lelang nya.. Atau proposal nya di acc oleh  satu pihak padahal video nya di beberapa desa harus nya ada pihak lain yang dapat proyek nya,2026-04-18 13:13:52,masalah bagai mana proyek bisa acc sistem lelang nya proposal nya acc satu pihak padahal video nya beberapa desa nya pihak yang proyek nya
YouTube,"ini asli, jaksa kita setolol ini pernyataannya? udah tinggi loh itu jabatannya",2026-04-18 13:13:52,asli jaksa tolol nyata udah tinggi loh jabat
YouTube,Nepalkan kejaksaan ,2026-04-18 13:13:52,nepalkan jaksa
YouTube,itu pasti mark up lah. amsal pasti sdh biasa.,2026-04-18 13:13:52,mark up lah amsal pasti sdh biasa
YouTube,gratis kerjain sendiri udh pokoknya paling murah dah,2026-04-18 13:13:52,gratis kerjain sendiri udh pokok paling murah dah
YouTube,Orang goblok kok jadi jaksa..... Yang salah tidak di hukum yang gak salah di hukum....  Semoga yang tidak adil mencret seumur hidup,2026-04-18 13:13:52,orang goblok kok jadi jaksa salah hukum gak salah di hukum moga tidak adil mencret umur hidup
YouTube,Kedunguan merambat ke pejabat penegak hukum sangat wajar,2026-04-18 13:13:52,dungu rambat jabat tegak hukum sangat wajar
YouTube,Usut harta kekayaan jaksa,2026-04-18 13:13:52,usut harta kaya jaksa
YouTube,POKOKNYA SEGALA URUSAN KERJA SAMA YG MENYANGKUT DENGAN PEMERINTAH ITU KAYAK TAIK.,2026-04-18 13:13:52,pokok segala urus kerja sama yg sangkut perintah kayak taik
YouTube,Bang. Itu baru bayar sewa. Tapi kalau menggunakan belum termasuk biaya... Jaksa tak perlu tau.masalah menggunakan? Tau nya biaya sewa. ,2026-04-18 13:13:52,bang baru bayar sewa kalau guna masuk biaya jaksa tak perlu taumasalah guna tau nya biaya sewa
YouTube,"Yah jaksa lagi aja yg bikin gaduh ,,, gue yakin nih jaksa ujung ujungnya minta maaf dan pasang muka melas dan bilang kami akan evaluasi,, kan tolol namanya",2026-04-18 13:13:52,yah jaksa aja yg bikin gaduh gue yakin nih jaksa ujung ujung minta maaf pasang muka melas bilang akan evaluasi kan tolol nama
YouTube,yang dituntut harusnya yg buat RAB ya gak?,2026-04-18 13:13:52,tuntut harus yg buat rab gak
YouTube,. Alaaaaah bukan rahasia tau saja lah yg beginian. Tanya saja seluruh CV dan PT yg lerjakan proyek propinsi dan daerah.  bukan rahasia beh ini,2026-04-18 13:13:52,alaaaaah bukan rahasia tau lah yg begini tanya seluruh cv pt yg lerjakan proyek propinsi daerah bukan rahasia beh
YouTube,Untung Ada KDM JaBar,2026-04-18 13:13:52,untung kdm jabar
YouTube,Banyak Sarjana Hukum yg akan menggantikan PNS jaksa yg gak bener,2026-04-18 13:13:52,banyak sarjana hukum yg ganti pns jaksa yg gak bener
YouTube,Wereng itu hama atau makanan?,2026-04-18 13:13:52,wereng hama makan
YouTube,"Makin lama makin ngasal njir,",2026-04-18 13:13:52,makin lama makin ngasal njir
YouTube,Kalo bisa boikot aja kalo ada job dari pemerintah...  bukannya di berdayakan malah dikriminalisasi...  Suruh buat sendiri,2026-04-18 13:13:52,kalo boikot aja kalo job perintah bukan daya malah kriminalisasi suruh buat sendiri
YouTube,Udah kejaksaan di swasta kan aja selesai  Dari pada di isi orang orang bodoh yg sukanya memeras yg lemah,2026-04-18 13:13:52,udah jaksa swasta kan aja selesai pada isi orang orang bodoh yg suka peras yg lemah
YouTube,"Logika dongo.....  Masuknya sewa jasa videograper, jadi gak perlu juga tanya rinciannya ",2026-04-18 13:13:52,logika dongo masuk sewa jasa videograper jadi gak perlu tanya rinciannya
YouTube,Perjanjian 30 ya harus 30 lah masak 12 hari sudah selesai = korupsi itu,2026-04-18 13:13:52,janji harus lah masak hari selesai korupsi
YouTube,wkwkwkwk,2026-04-18 13:13:52,wkwkwkwk
YouTube,Y GK mau sewa 30hari ya harus bayar 30 hari,2026-04-18 13:13:52,y gk mau sewa hari harus bayar hari
YouTube,contoh simple sya sewa bus utk rekreasi dg patokan hitungan biaya perhari sperti umumnya tapi kenyataanya rekreasi cuman memakan waktu setengah hari saja apakah boleh sya bayar separuh harga atau harus berada di dalam bus terus sampai kehitung sehari penuh ,2026-04-18 13:13:52,contoh simple sya sewa bus utk rekreasi dg patok hitung biaya hari sperti umum kenyataanya rekreasi cuman makan waktu tengah hari apakah sya bayar paruh harga harus ada dalam bus terus hitung hari penuh
YouTube,"proyek video kita kasih kejaksaan aja,, kita gk usah kerja",2026-04-18 13:13:52,proyek video kasih jaksa aja gk usah kerja
YouTube,"Mungkin Maksudnya Dronenya disuruh Racing kali, muter2 aja di langit 30 hari baru bener tuh, wkwkwkwkwkwk",2026-04-18 13:13:52,mungkin maksud dronenya suruh racing kali muter aja langit hari baru bener tuh wkwkwkwkwkwk
YouTube,"Jaksa digaji sesuai pengeluaran operasional saja. harga baju, biaya transportasi, uang makan siang... kan setara dgn logika kasusnya",2026-04-18 13:13:52,jaksa gaji sesuai keluar operasional harga baju biaya transportasi uang makan siang kan tara dgn logika kasus
YouTube,Rental mobil 24jam ..ternyata 12jam dah balikin ..bayar nya tetep kena 24jam/hari...ini termasuk korup,2026-04-18 13:13:52,rental mobil jam nyata jam dah balikin bayar nya tetep kena jamhariini masuk korup
YouTube,Lah kata Timothy dan Andri hakim..sekolah gak penting....,2026-04-18 13:13:52,lah kata timothy andri hakimsekolah gak penting
YouTube,Konoha penuh tipu tipu,2026-04-18 13:13:52,konoha penuh tipu tipu
YouTube,beli kuota hp aja abis bulan kuota belum kepake malah angus... dan itungan 1 bulan dari operator kadang bukan 30 hari malah,2026-04-18 13:13:52,beli kuota hp aja abis bulan kuota kepake malah angus itungan bulan operator kadang bukan hari malah
YouTube,"yoyol, bayar sesuai kontrak lah, tuhhh yg markup milyaran sampe triliyun dikejar, bisa2nya cmn ngejar kasus remeh",2026-04-18 13:13:52,yoyol bayar sesuai kontrak lah tuhhh yg markup milyaran sampe triliyun kejar bisa cmn ngejar kasus remeh
YouTube,Kejaksaan lembaga pemeras,2026-04-18 13:13:52,jaksa lembaga peras
YouTube,Ini bukti sistem hukum di negara kita masih bodoh,2026-04-18 13:13:52,bukti sistem hukum negara masih bodoh
YouTube,Keahlian bro presenter memasak membuat gordon ramsay sepi job.,2026-04-18 13:13:52,ahli bro presenter masak buat gordon ramsay sepi job
YouTube,"Sesuai perjanjian di awal lah. Kalau sewa 30hari walau cuman dipakai 12 hari wajib tetap bayar 30hari   Kecuali ada klausa saat perjanjian dipotong harga jika pemakaian dibawah 30hari.  Sama hal nya sewa rumah bulanan, mesti di pakai cuman 3hr tetap harus bayar 1bln.",2026-04-18 13:13:52,sesuai janji awal lah kalau sewa hari cuman pakai hari wajib tetap bayar hari ada klausa janji potong harga pakai bawah hari sama nya sewa rumah bulan mesti pakai cuman hr tetap bayar bln
YouTube,"Sewa aja tipe K, K-drone ",2026-04-18 13:13:52,sewa aja tipe k kdrone
YouTube,Gw jadi paham kenapa amsal dikriminalisasi. Karena dia melawan oknum mafia kabupaten di sana.,2026-04-18 13:13:52,gw jadi paham amsal kriminalisasi dia lawan oknum mafia kabupaten sana
YouTube,Jaksa koq bener2 begitu ya? hmmmm heran gue,2026-04-18 13:13:52,jaksa koq bener ya hmmmm heran gue
YouTube,Pejabat2 itu Uda dapet gaji tp kenapa harus dapet Tukin juga? Harusnya bekerja iklas donk kan Uda digaji,2026-04-18 13:13:52,jabat uda dapet gaji tp harus dapet tukin harus kerja iklas donk kan uda gaji
YouTube,"Biaya makan anak & istri biar tdk rewel saat pengerjaan video, gak diperhitungkan juga ?",2026-04-18 13:13:52,biaya makan anak istri biar tdk rewel kerja video gak hitung
YouTube,Gampang.... Perencanaannya gimana dulu? Karena kalo pengadaan pemerintah itu harus ada perencanaan sehingga efisien dan efektif. Makanya dr perencanaan KAK/TOR kebutuhan make drone berapa hari? Kalo butuhnya make cuma 10 hari ngapain nyewa sampai 30 hari? Itu namanya pemborosan.,2026-04-18 13:13:52,gampang rencana gimana dulu kalo ada perintah harus rencana efisien efektif makanya dr rencana kaktor butuh make drone berapa hari kalo butuh make cuma hari ngapain nyewa hari nama boros
YouTube,"Kalau nol, buat jadi masukan berikutnya bukan memenjarakan orang. Proposal ditolak selesai.nati panggil jaksanya bila bikin video mana yang berbayar dan gratis.",2026-04-18 13:13:52,kalau nol buat jadi masuk ikut bukan penjara orang proposal tolak selesainati panggil jaksa bila bikin video mana bayar gratis
YouTube,tau kan kenapa indonesia nggak maju2 dari dulu,2026-04-18 13:13:52,tau kan indonesia maju dulu
YouTube,"Ywdh mereka itu gajinya dan tunjangan diperiksa, uang minyak gak dipakai karena naik bus..",2026-04-18 13:13:52,ywdh itu gaji tunjang periksa uang minyak gak pakai naik bus
YouTube,"Misal kita kerja 1 bulan apakah,, kita dibayar 26 hari saja, karena hari minggu saya tidak masuk kerja",2026-04-18 13:13:52,misal kerja bulan kita bayar hari karena hari minggu tidak masuk kerja
YouTube,SILFESTER MATUTINA sehat pak?,2026-04-18 13:13:52,silfester matutina sehat pak
YouTube,"Kalo org naik gunung pake porter, sewa 5 hari belom sampai puncak  tp cuman 3 hari udh balik , bayarnya full apa cuman 3 hari ?",2026-04-18 13:13:52,kalo org naik gunung pake porter sewa hari bom puncak tp cuman hari udh balik bayar full apa cuman hari
YouTube,Kau nyewa pakai uang rakyat atau uang kau sendiri??,2026-04-18 13:13:52,kau nyewa pakai uang rakyat uang kau sendiri
YouTube,membuktikan kalau penegak hukum dan keadilan di negara ini pemikirannya pendek kurang wawasan.... mereka gk mau di kritik atai di bully sm rakyat dan netizen tp kenyataannya mereka selalu melakukan hal2 yg aneh bin ajaib,2026-04-18 13:13:52,bukti kalau tegak hukum adil negara pikir pendek kurang wawas gk mau kritik atai bully sm rakyat netizen tp nyata selalu laku yg aneh bin ajaib
YouTube,"mungkin ada yang gak paham nih gw yang pernah jadi tim pembuatan video company profile, waktu take video itu gak ada angka pasti butuh berapa lama, jadi kita cuma bisa ESTIMASI karena pengambilan video itu bisa diulang berkali kali... sedikit banget kemungkinan bisa 1 take, jadi tim kita itu nyewa lighting, kamera, dan alat lainnya itu pasti lebih lama... apa lagi dikasus ini ngomongin soal drone yang bergantung banget sama keadaan alam, kenapa itu disewalah 30 hari, mereka juga gatau kalau bisa lebih cepet... pak jaksa besok2 OTAK DIPAKE itu ahli2annya juga suruh PAKE OTAKNYA... ndatengin ahli kok temen sendiri KOCAK",2026-04-18 13:13:52,mungkin gak paham nih gw pernah jadi tim buat video company profile waktu take video gak angka butuh berapa lama jadi cuma estimasi ambil video ulang kali kali sedikit banget mungkin take jadi tim nyewa lighting kamera alat lain pasti lebih lama apa kasus ngomongin soal drone yang gantung banget sama ada alam itu sewa hari gatau kalau bisa lebih cepet pak jaksa besok otak dipake itu ahli juga suruh pake otak ndatengin ahli kok temen sendiri kocak
YouTube,Kejaksaan yg Biadab ,2026-04-18 13:13:52,jaksa yg biadab
YouTube,"Kami para pekerja swasta pergi kerja niatnya memang cari duit pak.. bukan niat jadi pahlawan.  Kalianlah yg semestinya perlu d pertanyakan..  bekerja d instansi² negara yg harusnya niatnya mengabdi malah niatnya cari kekayaan.. sudah di gaji, dapet tunjangan, masih pake korupsi. Kan gila namanya.",2026-04-18 13:13:52,para kerja swasta pergi kerja niat memang cari duit pak bukan niat jadi pahlawan kalian yg mesti perlu d tanya kerja d instansi negara yg harus niat abdi malah niat cari kaya di gaji dapet tunjang pake korupsi kan gila nama
YouTube,"Maju trs kejagung,biar pun seribu perak klau korupsi hrs di proses",2026-04-18 13:13:52,maju trs kejagungbiar ribu perak klau korupsi hrs proses
YouTube,"saya sewa scaffolding 50rb / bulan, sewa 10 buah untuk proyek. proyek selesai dalam 2 minggu. lalu apakah saya bisa mengubah perjanjian menjadi 2 minggu saja. klo tdk bisa nanti sya bisa di pidana juga donk.  Tetangga sya malah lebih parah, dia sewa kamar kos 1 bulan, baru 2 minggu dia harus pindah tugas, dia takut lalu bingung karna takut di pidana juga.  Aduh semua orang jadi pada takut sekarang",2026-04-18 13:13:52,sewa scaffolding rb bulan sewa buah proyek proyek selesai minggu lalu saya ubah janji jadi minggu klo tdk nanti sya pidana donk tetangga sya malah lebih parah sewa kamar kos bulan baru minggu harus pindah tugas takut lalu bingung karna takut di pidana aduh semua orang jadi takut sekarang
YouTube,Makin sering kebodohan-kebodohan yang ditunjukkan oleh aparat Konoha. Mulai dari korban begal bisa jadi tersangka karena membela diri. HIngga kasus Amsal ini. Ampuun nasibmu Konoha.,2026-04-18 13:13:52,makin sering kebodohankebodohan tunjuk aparat konoha mulai korban begal jadi sangka bela diri hingga kasus amsal ampuun nasib konoha
YouTube,"kumpulkan foto² & vidio random di desa, upload ke AI, buat perintahnya mau dibuat seperti apa. boom jadi!!  trus ide nya dimana, yg mikir semua AI. yg kerja juga AI.  ini sama halnya dengan bidang desain  interior saat ini. semua udah pake AI",2026-04-18 13:13:52,kumpul foto vidio random desa upload ai buat perintah mau buat apa boom jadi trus ide nya yg mikir semua ai yg kerja ai sama hal bidang desain interior ini semua udah pake ai
YouTube,"Kemarin pas lebaran, ada yg sewa mobil buat mudik 4hari, tapi 2 hari mobilnya nongkrong dirumah, apakah itu termasuk pidana??",2026-04-18 13:13:52,kemarin pas lebaran yg sewa mobil buat mudik hari hari mobil nongkrong rumah itu masuk pidana
YouTube,"Sama aj sewa mobil harusnya 24 jam, tapi secara real 10 jam selesai dan g ada keperluan y udah balikin tuh mobil, biar pun masih ada sisa jam..",2026-04-18 13:13:52,sama aj sewa mobil harus jam cara real jam selesai g perlu y udah balikin tuh mobil biar masih sisa jam
YouTube,"Sama contohnya travel tapi tak punya mobil..  Kemudian minta uang kepada penumpang buat beli dealer mobil serta mobilnya agar bisa dipakai mobilnya.. Heh klo travel gak punya mobil kenapa bikin jasa travek jing, minta duit nya ke penumpang pula??",2026-04-18 13:13:53,sama contoh travel tak punya mobil kemudian minta uang tumpang buat beli dealer mobil mobil bisa pakai mobil heh klo travel gak punya mobil bikin jasa travek jing minta duit nya tumpang
YouTube,Apakah para Jaksa sdh pada cacat logika?,2026-04-18 13:13:53,para jaksa sdh cacat logika
YouTube,Terjadi di provinsi yang katanya pencetak para lawyer dan ahli hukum HEBAAAATTT. Trus ini anomali ya? Apa gimana?,2026-04-18 13:13:53,jadi provinsi kata cetak lawyer ahli hukum hebaaaattt trus anomali apa gimana
YouTube,Ketika orang iq pantat pake seragam dinas  Lucu kan?? ,2026-04-18 13:13:53,orang iq pantat pake seragam dinas lucu kan
YouTube,"Lah kok receh bgt, kalo sama yg gede2 kok keok. Yuk buktikan ke LIGA KORUPSI INDONESIA",2026-04-18 13:13:53,lah kok receh bgt kalo sama yg gede kok keok yuk bukti liga korupsi indonesia
YouTube,tajam ke bawah tumpul ke atas,2026-04-18 13:13:53,tajam bawah tumpul atas
YouTube,Ini bp kapuspen ini melecehkan kepaladesa... Bapak saya kasih tau ya dikampung saya pernah ada kepala desa sarjana pertanian dari IPB dan sarjana ekonomi dari Trisakti jadi jangan bapak bilang kepala desa orang yg g ngerti apa2 jangan 2 bapak yg g ngerti apa2.,2026-04-18 13:13:53,bp kapuspen leceh kepaladesa bapak kasih tau kampung pernah kepala desa sarjana tani ipb sarjana ekonomi trisakti jadi jangan bapak bilang kepala desa orang yg g ngerti apa jangan bapak yg g ngerti apa
YouTube,Padahal udh pada naik gajih nya masih aja kek gitu,2026-04-18 13:13:53,padahal udh naik gajih nya aja kek gitu
YouTube,"Jaksa ini menghina orang desa, mengatakan orang desa ga terlalu ngerti. Ga sadar diri klo dia sendiri ga ad ilmunya soal video production. Tunjukin donk saksi ahli yg menghitung post production dan ide itu 0.. pengen tau background ahlinya.",2026-04-18 13:13:53,jaksa hina orang desa kata orang desa ga terlalu ngerti ga sadar diri klo sendiri ga ad ilmu soal video production tunjukin donk saksi ahli yg hitung post production ide ken tau background ahli
YouTube,Ini yang enggak paham perangkat desa atau manusia-manusia di kotanya? ,2026-04-18 13:13:53,yang enggak paham perangkat desa manusiamanusia kota
YouTube,"Makanya Iran langsung nolak Indonesia ikut campur, ya gt lah Tau sama Tau aja. Rakyat sendiri dipersulit dipalakin dll",2026-04-18 13:13:53,makanya iran langsung nolak indonesia ikut campur gt lah tau sama tau aja rakyat sendiri sulit dipalakin
YouTube,Jgn pernah kerjasama dgn pemerintah kalau gak rugi ya jadi tumbal ingat2 !!!!,2026-04-18 13:13:53,jgn pernah kerjasama dgn perintah kalau gak rugi jadi tumbal ingat
YouTube,"Yg menyetujui RAB siapa? Vendor bisa buat RAB semaunya, tapi pihak pengguna jasa bisa menawar kalo RAB terlalu tinggi. Kenapa disini pengguna jasa tidak dipermasalahkan",2026-04-18 13:13:53,yg tuju rab siapa vendor buat rab mau pihak guna jasa tawar kalo rab terlalu tinggi sini guna jasa masalah
YouTube,Otong ngontrak rumah per tahun 20jt. Baru pake 3 bulan dia jalan2 ke Eropa 109 bulan. Jadi rumahnya ditinggal. Duitmya di balikin gitu?,2026-04-18 13:13:53,otong ngontrak rumah per tahun jt baru pake bulan jalan eropa bulan jadi rumah tinggal duitmya balikin gitu
YouTube,"Sewa mobil deal untuk 12 jam...., tapi hanya terpakai selama 3 jam.... Lhaaahhh mosok pemilik mobilnya mau dibayar untuk sewa 12 jam..... ",2026-04-18 13:13:53,sewa mobil deal jam hanya pakai lama jam lhaaahhh mosok milik mobil mau bayar sewa jam
YouTube,"Saksi ahli dan auditor harus di panggil....   Kalo kasus amsal kkriminalisasi, maka auditor dan saksi ahli sangat mungkin tukang pesanan / bayaran dan  stempel pengesahan kriminalisasi..... Ini jelas korupsi .",2026-04-18 13:13:53,saksi ahli auditor di panggil kalo kasus amsal kkriminalisasi auditor saksi ahli sangat mungkin tukang pesan bayar stempel kesah kriminalisasi jelas korupsi
YouTube,Nangkap Sylvester aja ga becus,2026-04-18 13:13:53,nangkap sylvester aja ga becus
YouTube,dikembalikan dananya. real sja mas.,2026-04-18 13:13:53,kembali dana real sja mas
YouTube,Ujung² udah di pastikan PENTOLAN sono antara REAL TOLOL atau MEMANFAATKAN SITUASI DEMI KEUNTUNGAN PRIBADI. ,2026-04-18 13:13:53,ujung udah pasti pentol sono real tolol manfaat situasi untung pribadi
YouTube,"Nahh itu  dia, kalau kemahalan knapa ok in, kok dibayar.",2026-04-18 13:13:53,nahh dia kalau mahal knapa in kok bayar
YouTube,Kebanyakan ngelem,2026-04-18 13:13:53,banyak ngelem
YouTube,"Pemborong janji akan menyelesaikan  proyek bangunan gedung pemerintah dalam waktu 1 tahun, lalu ternyata pekerjaan selesai dalam waktu 10 bulan, apa ini masuk ranah korupsi  Karena ternyata tidak sesuai RAB ?",2026-04-18 13:13:53,borong janji selesai proyek bangun gedung perintah waktu tahun lalu nyata kerja selesai waktu bulan apa masuk ranah korupsi nyata sesuai rab
YouTube,Tpi KLO harganya ga sampe 50juga ga apa si mereka juga  cari duit,2026-04-18 13:13:53,tpi klo harga ga sampe ga apa si juga cari duit
YouTube,Jaksa rasa TK,2026-04-18 13:13:53,jaksa rasa tk
YouTube,Kalau bayar buzzer pakai APBN bisa dipidanakan ga ya?,2026-04-18 13:13:53,kalau bayar buzzer pakai apbn pidana ga
YouTube,"Yang pernah kerjasama sama baju coklat yg ini sudah paham.. coba deh cek masing2 ruangannya pasti ada brankas, hahahhahaa...",2026-04-18 13:13:53,pernah kerjasama sama baju coklat yg sudah paham coba deh cek masing ruang ada brankas hahahhahaa
YouTube,"Bayar hotel 1 malam, tp 12 jam udah check out karena mau kejar travel. Harusnya cashback 12 jam? Jaksa begok",2026-04-18 13:13:53,bayar hotel malam tp jam udah check out mau kejar travel harus cashback jam jaksa begok
YouTube,"Real hukum di indonesia udah hancur lebur kacau balau,salah benar udah gak bisa di bedakan,udahlah tunggu azab dari allah aja",2026-04-18 13:13:53,real hukum indonesia udah hancur lebur kacau balausalah benar udah gak di bedakanudahlah tunggu azab allah aja
YouTube,pndisikan haki awkarang gini amat kualitaanya.ga mkin maju makin buruk swmua ga di jawa ga di jogja ga di luar jawa.akin parah,2026-04-18 13:13:53,pndisikan hak awkarang gin kualitaanyaga mkin maju makin buruk swmua ga jawa ga jogja ga luar jawaakin parah
YouTube,Kok sasaran tembaknya sitepu? Kepala desanya aman?,2026-04-18 13:13:53,kok sasar tembak sitepu kepala desa aman
YouTube,Itu yg berbaju coklat dari mana sii? BPK kejaksaan harus sekolah lagi itu. Atau jangan-jangan sekolahnya ijazahnya nembak yaa,2026-04-18 13:13:53,yg baju coklat mana sii bpk jaksa sekolah itu janganjangan sekolah ijazah nembak yaa
YouTube,"Maklum aja para ASN yang berduit itu gak pernah sewa barang, biasanya langsung beli pakai uang pribadi atau proyek tender pemerintah, makanya gak paham seluk beluk sewa barang, jadilah orang bisa disalahkan karena gak paham ",2026-04-18 13:13:53,maklum aja asn duit gak pernah sewa barang biasa langsung beli pakai uang pribadi proyek tender perintah makanya gak paham seluk beluk sewa barang jadi orang salah gak paham
YouTube,"Amsal ni kan sdh pengalaman membuat video profil. Harusnya pasti bs menakar, ntuk pembuatan video durasi trsebut, bth brp kali/ hari menggunakan Drone & kamera. Ya bener sih, biayanya terlalu berlebih drpd aktualnya. 1 hr = 24 jam, 12 hr = 288 jam. Apa lagi dia propose 30 hari lagi. Tapi saya kira Video profil jg ga akan berdurasi selama itu kan. Ya ni perumpamaannya kayak kita pertama kali turun di bandara jakarta, naik taksi trus bayar 400rb. Eh taunya kata temen harusnya 150rb saja, pasti kita merasa ditipu jg kan. Cm sayangnya kenapa kok lngsung pidana ya. Ga bs kah perdata dl, sidang dl untuk penyesuaian biaya? Jd ya wes kalo dh kadung bayar 30jt tp bs jd 15 jt, udh maslaah diClosekan. Ga perlu pidana. Kecuali ada issue penggelapan, gratifikasi, dll...",2026-04-18 13:13:53,amsal ni kan sdh alam buat video profil harus bs takar ntuk buat video durasi trsebut bth brp kali hari guna drone kamera bener sih biaya terlalu lebih drpd aktual hr jam hr jam apa dia propose hari tapi kira video profil jg ga durasi lama kan ni umpama kayak pertama kali turun bandara jakarta naik taksi trus bayar rb eh tau kata temen harus rb pasti rasa tipu jg kan cm sayang kok lngsung pidana ga bs perdata dl sidang dl sesuai biaya jd wes kalo dh kadung bayar jt tp bs jd jt udh maslaah diclosekan ga perlu pidana ada issue gelap gratifikasi
YouTube,"Serius nanya, sewa drone itu di awal sdh pake perjanjian brp lama dan harga sewanya kan, sesuai rab. Bila tdk 30 hari, emang mau yg punya drone cm byr separo, kecuali bl sewanya dihitung per hari. Aneh bgt jaksanya, nyari2 kesalahan",2026-04-18 13:13:53,serius nanya sewa drone di awal sdh pake janji brp lama harga sewa kan sesuai rab bila tdk hari emang mau yg punya drone cm byr paro bl sewa hitung per hari aneh bgt jaksa nyari salah
YouTube,oi itu sewa dron emang aturang mau pakai 12h 1h sekalipun tetep bayar penuh 30h kan aturan sewa bulanan bukan harian...koncak bener ini kejaksaan,2026-04-18 13:13:53,oi sewa dron emang aturang mau pakai h h sekalipun tetep bayar penuh h kan atur sewa bulan bukan hariankoncak bener jaksa
YouTube,"sudah tidak kaget sih, karena dari jaman dulu kita dijajah oleh belanda itu sudah memperlihatkan bahwa bangsa kita memang bodoh",2026-04-18 13:13:53,tidak kaget sih dari jaman dulu jajah belanda sudah lihat bangsa memang bodoh
YouTube,Aib (kedunguan) kok diumbar secara blak-blakan sih,2026-04-18 13:13:53,aib dungu kok umbar blakblakan sih
YouTube,Tetap bayar 30 hari,2026-04-18 13:13:53,tetap bayar hari
